id:ID(AUTHOR_ID),:LABEL
A.A. El-Keib,AUTHOR
David Edmond,AUTHOR
Miguel A. Preciado,AUTHOR
Frederick Hayes-Roth,AUTHOR
Herbert Pesch,AUTHOR
Suju Rajan,AUTHOR
Anders Søgaard,AUTHOR
Nikos Avradinis,AUTHOR
José Colás,AUTHOR
Annalisa Groppi,AUTHOR
Nicolas Farcet,AUTHOR
Duan Fu,AUTHOR
Narayan Ramasubbu,AUTHOR
Danfeng Yao,AUTHOR
Jakob Stoustrup,AUTHOR
Francisco Durán,AUTHOR
Wuyin Jin,AUTHOR
Michael R. P. Ragazzon,AUTHOR
Peter D. Johnson,AUTHOR
Sunghyuck Lee,AUTHOR
Ilhwan Choi,AUTHOR
Tang Hong,AUTHOR
Karlhik Manogaran,AUTHOR
Elizabeth R. Grant,AUTHOR
Nizamuddin Channa,AUTHOR
Ana Maria A. C. Rocha,AUTHOR
Federica Cena,AUTHOR
Zhong Li,AUTHOR
Alexander Brodsky,AUTHOR
Lincoln A. Jaros,AUTHOR
Yue Chen,AUTHOR
Yuri Gurevich,AUTHOR
Tim Converse,AUTHOR
Francisco Alvarez,AUTHOR
Amanda Swearngin,AUTHOR
Oscar Sánchez,AUTHOR
G. J. Makinson,AUTHOR
José María Sabater,AUTHOR
Marco Loregian,AUTHOR
Tzonelih Hwang,AUTHOR
Rosziati Ibrahim,AUTHOR
José Castro,AUTHOR
Florian Gallwitz,AUTHOR
Florian Rosenberg,AUTHOR
Ralph H. Castain,AUTHOR
Saheel Godhane,AUTHOR
Ivan Flores,AUTHOR
Carlos J. Costa,AUTHOR
Pi-Chung Wang,AUTHOR
J. Howard Johnson,AUTHOR
A. Muir,AUTHOR
Maurizio Morisio,AUTHOR
Anastasia Ailamaki,AUTHOR
Alison A. Motsinger,AUTHOR
Cristopher Moore,AUTHOR
Hung Tuan Tran,AUTHOR
Michael Pieper,AUTHOR
Weiwei Hu,AUTHOR
Hyun-Kyu Kang,AUTHOR
Moonzoo Kim,AUTHOR
Ching Y. Suen,AUTHOR
David J. C. MacKay,AUTHOR
Cristian Perra,AUTHOR
Marja-Riitta Koivunen,AUTHOR
Hossein Saiedian,AUTHOR
Luisa María Romero,AUTHOR
Frank Ferrese,AUTHOR
Gholamreza Ardeshir,AUTHOR
Rua-Huan Tsaih,AUTHOR
Steven Martin,AUTHOR
Adam Stanski,AUTHOR
Matti Hamalainen,AUTHOR
Quan Wen,AUTHOR
Shawn A. Bohner,AUTHOR
Isabella R.M. dos Santos,AUTHOR
Nischal M. Piratla,AUTHOR
Josef Tapken,AUTHOR
Kevin Burn,AUTHOR
Hamid Abdi,AUTHOR
David Lanning,AUTHOR
Matthias Blümke,AUTHOR
Thomas Schröder,AUTHOR
David Guillamet,AUTHOR
Marin Litoiu,AUTHOR
Evelina Lamma,AUTHOR
Sofia K. Tzelepi,AUTHOR
Steven L. Sauter,AUTHOR
Mariano Ceccato,AUTHOR
Chong-Won Park,AUTHOR
Hironobu Sugaya,AUTHOR
Horst Hellbrück,AUTHOR
Daniel Prince,AUTHOR
Sarangapani Jagannathan,AUTHOR
Dae-Young Choi,AUTHOR
Shigeru Fukunaga,AUTHOR
Karl Tuyls,AUTHOR
Luca Ferrarini,AUTHOR
Ulrich Becker,AUTHOR
Yues Grenier,AUTHOR
Uta Schwertel,AUTHOR
David J. Hand,AUTHOR
Xiaowei Tang,AUTHOR
John A. Bateman,AUTHOR
Fredrik Paulsson,AUTHOR
Heiko Wersing,AUTHOR
Maria Clara Silveira,AUTHOR
Fernanda Farinaccio,AUTHOR
Mitsuhiro Nakamura,AUTHOR
Henrik Ekeus,AUTHOR
Jon G. Hall,AUTHOR
Olga De Troyer,AUTHOR
Xavier Molinero,AUTHOR
Tong Duy Son,AUTHOR
Travis Gagie,AUTHOR
Alexandre Sacchi,AUTHOR
Keith Mitchell,AUTHOR
Nicholas J. Belkin,AUTHOR
Kamal Bijlani,AUTHOR
Octavian Patrascoiu,AUTHOR
Carmen Garcia-Mateo,AUTHOR
Jan-Georg Smaus,AUTHOR
Seongkee Lee,AUTHOR
Hongdong Li,AUTHOR
Tiiu Koskela,AUTHOR
Carlos Morell,AUTHOR
Seok-Min Kang,AUTHOR
Sven J. Dickinson,AUTHOR
Parikshit Shah,AUTHOR
María C. Carrión,AUTHOR
H. Schlarb,AUTHOR
Sourav Mukhopadhyay,AUTHOR
P. Sweeney,AUTHOR
Enrico Bini,AUTHOR
José-Luis Sánchez Romero,AUTHOR
Alexander May,AUTHOR
Pedro Antunes,AUTHOR
Goncalo Quadros,AUTHOR
Theodore Hammer,AUTHOR
Heechang Shin,AUTHOR
Kyung-Hoon Lee,AUTHOR
Zhenhua Duan,AUTHOR
Angelo Monti,AUTHOR
Alicia Díaz,AUTHOR
Samuel W. Hasinoff,AUTHOR
Seung-Won Na,AUTHOR
Tao Guan,AUTHOR
Chuntian Cheng,AUTHOR
Ryutaro Ito,AUTHOR
Cleidson R. B. de Souza,AUTHOR
Barbara Messing,AUTHOR
Joy N. Reed,AUTHOR
Chris S. Johnson,AUTHOR
Steve Sutphen,AUTHOR
Chris Stephenson,AUTHOR
Damiano Macedonio,AUTHOR
James D. Herbsleb,AUTHOR
Alexey Kalinov,AUTHOR
Pierpaolo Baglietto,AUTHOR
John L. Cundiff,AUTHOR
Larissa Teixeira Leite,AUTHOR
Young-Rok Yang,AUTHOR
Shigeru Kusakabe,AUTHOR
Jingwei Huang,AUTHOR
Kok Meng Hoe,AUTHOR
Steve Moyle,AUTHOR
Jinhua Guo,AUTHOR
Jort van Mourik,AUTHOR
Hebertt Sira-Ramírez,AUTHOR
Kwang-Baek Kim,AUTHOR
Robin C. Laney,AUTHOR
Jamil Saquer,AUTHOR
Yutaka Fukui,AUTHOR
Dahai Lin,AUTHOR
Takashi Nagatani,AUTHOR
Terry Shaw,AUTHOR
Diane Crawford,AUTHOR
Yoichiro Ito,AUTHOR
Hans van Vliet,AUTHOR
Navya Nandakumar,AUTHOR
Cao Le Thanh Man,AUTHOR
Gianni Antichi,AUTHOR
Matthai Philipose,AUTHOR
Shivajit Mohapatra,AUTHOR
Xueyao Li,AUTHOR
Justinian Rosca,AUTHOR
Konrad F. Karner,AUTHOR
Sally Jane Norman,AUTHOR
Girish Nath Jha,AUTHOR
Timothy D. Korson,AUTHOR
Georg Layher,AUTHOR
Ramon Baldrich,AUTHOR
Marco Antonio Montes de Oca,AUTHOR
Oskar Dressler,AUTHOR
Chiung Hung,AUTHOR
Ryoji Fukuda,AUTHOR
Hidekatsu Koike,AUTHOR
Naiana Carminatti,AUTHOR
Ian D. Ferguson,AUTHOR
Sanjoy K. Baruah,AUTHOR
Simon Winkelbach,AUTHOR
Pasquale Rullo,AUTHOR
Ahmed Abd El Al,AUTHOR
Juan Bicarregui,AUTHOR
Pablo Iglesias,AUTHOR
Christoph Loeffelhardt,AUTHOR
Akihiro Kishimoto,AUTHOR
Jake Quenzer,AUTHOR
Sean M. Falconer,AUTHOR
Frédéric Lafitte,AUTHOR
Andrew Teoh Beng Jin,AUTHOR
Fuchun Huang,AUTHOR
Yoshikatsu Fujita,AUTHOR
Riaz Ahmed Shaikh,AUTHOR
Ayda Saidane,AUTHOR
Stephen A. Hopper,AUTHOR
Xinming Yan,AUTHOR
Zoltán Turányi,AUTHOR
K. Sai Priyanjali,AUTHOR
Shensheng Zhang,AUTHOR
Rachanee Ungrangsi,AUTHOR
Günther Pernul,AUTHOR
Xia Wang,AUTHOR
Takashi Ishikawa,AUTHOR
Samuel H. Valentine,AUTHOR
Anna Tonazzini,AUTHOR
Arpan Mukherjee,AUTHOR
Arindam Karmakar,AUTHOR
Bhaskar Sardar,AUTHOR
Feng Yuan,AUTHOR
Mari Feli González,AUTHOR
Juan Manuel Belda,AUTHOR
Ewout Vansteenkiste,AUTHOR
William T. B. Uther,AUTHOR
Ross Nicholson,AUTHOR
Liyong Lin,AUTHOR
Kai Li,AUTHOR
Jean-Marie Cottin,AUTHOR
Hans-Peter Kriegel,AUTHOR
V. Sandeep,AUTHOR
Yurong Huang,AUTHOR
Krishnendu Mukhopadhyaya,AUTHOR
Robert T. Boyer,AUTHOR
Eirini Kalliamvakou,AUTHOR
Marisol García-Valls,AUTHOR
Michel Hurfin,AUTHOR
Zaiyi Liao,AUTHOR
Claus Schröter,AUTHOR
Jia Wang,AUTHOR
Mateja Jamnik,AUTHOR
Jacques Froment,AUTHOR
Sergio Gutiérrez,AUTHOR
Markus Lumpe,AUTHOR
B Vishnu Narayanan,AUTHOR
Kieran McDonald,AUTHOR
Rob van Stee,AUTHOR
Giovanna Castellano,AUTHOR
Javier Ruiz-del-Solar,AUTHOR
Manuel Cebrian,AUTHOR
Y. Edmund Lien,AUTHOR
Juan A. Botía Blaya,AUTHOR
Emine Ekin,AUTHOR
Thomas Michael Bohnert,AUTHOR
K. Voss,AUTHOR
Jennifer Sutera,AUTHOR
José Siqueira,AUTHOR
Siu-Ming Yiu,AUTHOR
Han La Poutré,AUTHOR
Tru H. Cao,AUTHOR
Winnie Thomas,AUTHOR
William Kahan,AUTHOR
Michael Herczeg,AUTHOR
Kenichi Kamihashi,AUTHOR
Fares Benayoune,AUTHOR
José Meseguer,AUTHOR
Liang Feng,AUTHOR
Uri Zwick,AUTHOR
William L. Kleb,AUTHOR
Paolo Arcaini,AUTHOR
Jens Gramm,AUTHOR
Mustafa Murat Inceoglu,AUTHOR
Vinicius Cardoso Garcia,AUTHOR
Catherine Berrut,AUTHOR
L. Papadopoulou,AUTHOR
Esa Tyystjärvi,AUTHOR
Rongchun Zhao,AUTHOR
Heng Li,AUTHOR
Jerzy Tyszkiewicz,AUTHOR
Barak Shenhav,AUTHOR
Dariusz Kłeczek,AUTHOR
Christian Jutten,AUTHOR
Andrea Scharnhorst,AUTHOR
Jeong Geun Kim,AUTHOR
Pål Skalle,AUTHOR
Barbara Marszał-Paszek,AUTHOR
Ran El-Yaniv,AUTHOR
Sanjay V. Dudul,AUTHOR
Carol A. Hert,AUTHOR
Qishao Lu,AUTHOR
Rhydian M R Lewis,AUTHOR
Donald Roy Barr,AUTHOR
Sonia M. Leach,AUTHOR
Rajib Banerjee,AUTHOR
Mehmet Altinel,AUTHOR
Rostislav Yavorskiy,AUTHOR
Deepa Gupta,AUTHOR
Rubén Fuentes,AUTHOR
Yuxin Deng,AUTHOR
François-Xavier Standaert,AUTHOR
Amjad Gawanmeh,AUTHOR
Steve McKeever,AUTHOR
Paul V. Anderson,AUTHOR
Günter Rote,AUTHOR
Makoto Yokoo,AUTHOR
Hod Lipson,AUTHOR
Mingfeng Zhang,AUTHOR
Tarcisio F. Maciel,AUTHOR
Seema Hiranandani,AUTHOR
Despina Kontos,AUTHOR
Andrea Gaal,AUTHOR
X. Yao,AUTHOR
Jianhua Dai,AUTHOR
Isabella Gagliardi,AUTHOR
Shuchi Chawla,AUTHOR
Robert D. Falgout,AUTHOR
Shuanhu Wu,AUTHOR
John Galmiche,AUTHOR
K. Katzourakis,AUTHOR
Pierpaolo Loreti,AUTHOR
Mitsushige Morita,AUTHOR
Giuseppe Della Penna,AUTHOR
Petr Novák,AUTHOR
Michael Philippsen,AUTHOR
Giuseppe Papari,AUTHOR
John Larmouth,AUTHOR
Ali Mansour,AUTHOR
Jean-Christophe Desconnets,AUTHOR
Holger Krahn,AUTHOR
Omar Bahy Badreddin,AUTHOR
José García-Hernández,AUTHOR
Arshad Jhumka,AUTHOR
I. De Falco,AUTHOR
Jonk-ki Kim,AUTHOR
Manisha Arora,AUTHOR
Yun Peng,AUTHOR
Polly Huang,AUTHOR
Chris Reed,AUTHOR
Rudolf Berghammer,AUTHOR
Jan Lemeire,AUTHOR
Alasdair Armstrong,AUTHOR
Kousik Dan,AUTHOR
Miklos Santha,AUTHOR
Siqing Peng,AUTHOR
Ben A. Paulson,AUTHOR
Uwe Berner,AUTHOR
Ralph Bergmann,AUTHOR
Miroslav Šimandl,AUTHOR
Shai Avidan,AUTHOR
Shouhuai Xu,AUTHOR
Youngmee Shin,AUTHOR
Jayashree Padmanabhan,AUTHOR
Huizhong Wu,AUTHOR
Terry R. Payne,AUTHOR
Stefanie Hammer,AUTHOR
Lahcen Saydy,AUTHOR
Jean-François Méhaut,AUTHOR
Leonardo C. T. Bezerra,AUTHOR
Toni Mancini,AUTHOR
Yuji Ayatsuka,AUTHOR
Glaucia C. Pereira,AUTHOR
Hengming Zou,AUTHOR
Kamuran Turksoy,AUTHOR
Dong-Chul Park,AUTHOR
Weiyun Huang,AUTHOR
John D. Kelleher,AUTHOR
Sudarat Khwan-on,AUTHOR
Chien-Chang Hsu,AUTHOR
Jaap Kamps,AUTHOR
Hiroaki Kikuchi,AUTHOR
Jia Kui,AUTHOR
Laura Wingerd,AUTHOR
Prakash Kumar Sahu,AUTHOR
Loren D. Lovegreen,AUTHOR
Natasha Neogi,AUTHOR
Lin Liu,AUTHOR
Ratnadeep Roy,AUTHOR
Sagar Chaki,AUTHOR
Petros Kavassalis,AUTHOR
Roland Knor,AUTHOR
Tao Gao,AUTHOR
Jason Jeffers,AUTHOR
F. Goyache,AUTHOR
Peter Shaw,AUTHOR
Bing Zheng,AUTHOR
Ik-Soo Jin,AUTHOR
Walter Ukovich,AUTHOR
Marcin Zalewski,AUTHOR
Luis Villaseñor-Pineda,AUTHOR
Zheng Tan,AUTHOR
O. Schneider,AUTHOR
Gayathri Balasubramanian,AUTHOR
Stephanie Wilson,AUTHOR
Elisabetta Di Nitto,AUTHOR
Steven Schockaert,AUTHOR
Juan Miguel Vilar,AUTHOR
János Komlós,AUTHOR
Gora Chand Nandi,AUTHOR
Senmiao Yuan,AUTHOR
Alexander A. Nechaev,AUTHOR
Nathan Sprague,AUTHOR
Frédéric Dadeau,AUTHOR
Luc J. Van Gool,AUTHOR
E. Sonny Butler,AUTHOR
Matthew Miller,AUTHOR
Tomonori Sadamoto,AUTHOR
Tsuyoshi Murata,AUTHOR
Reid M. Watts,AUTHOR
Michael Zakharyaschev,AUTHOR
Na Li,AUTHOR
Alejandro Aceves-López,AUTHOR
Markus Straßer,AUTHOR
Sina Afshari,AUTHOR
Cosimo Calabrese,AUTHOR
Sanja Petrovic,AUTHOR
Li Qin,AUTHOR
Lenwood S. Heath,AUTHOR
M. Fatih Tasgetiren,AUTHOR
Marco Villani,AUTHOR
Paulito P. Palmes,AUTHOR
Antoine Georgevail,AUTHOR
G. S. Akin,AUTHOR
Sayantani Bandyopadhyay,AUTHOR
Alessandra Prisco,AUTHOR
Daniel Gorín,AUTHOR
Uzay Kaymak,AUTHOR
Ahmet Tümay,AUTHOR
Aristides Th. Vagelatos,AUTHOR
Marco A. Peña,AUTHOR
Joelle Pineau,AUTHOR
Eduardo Pérez,AUTHOR
Masahiro Goshima,AUTHOR
Mathieu Becus,AUTHOR
John R. Wagner,AUTHOR
József Bíró,AUTHOR
Bo Wu,AUTHOR
Heidi J. Romero,AUTHOR
June Hwang,AUTHOR
Beate Schulte,AUTHOR
Marta Sitges,AUTHOR
Javier Pérez Iglesias,AUTHOR
Soichiro Hidaka,AUTHOR
Henrique João L. Domingos,AUTHOR
Karthik Muthuswamy,AUTHOR
Rui Santos Cruz,AUTHOR
Enn Tyugu,AUTHOR
Sang-Sik Ahn,AUTHOR
Fabio Solari,AUTHOR
Jeong Jun Lee,AUTHOR
Thomas Ziegler,AUTHOR
Michał Śmiałek,AUTHOR
Didier Theilliol,AUTHOR
Luis Bernardo,AUTHOR
Zhi Feng,AUTHOR
John Derrick,AUTHOR
Zouhir Zemirli,AUTHOR
David E. Bernholdt,AUTHOR
Roy Rada,AUTHOR
Kevin P. Moloney,AUTHOR
C. Ranganathan,AUTHOR
Richard E. Newman,AUTHOR
Xueliang Liu,AUTHOR
Francisco Vilar Brasileiro,AUTHOR
Benoit Huet,AUTHOR
Rama Krishna Bandi,AUTHOR
Hartmut Obendorf,AUTHOR
Beatrice Palano,AUTHOR
John M. Hunt,AUTHOR
LinLin Shen,AUTHOR
Jj Johan Lukkien,AUTHOR
Mikel L. Forcada,AUTHOR
Dina Bitton,AUTHOR
Franz L. Alt,AUTHOR
Carl M. Kadie,AUTHOR
Hyoyoung Jang,AUTHOR
T. C. E. Cheng,AUTHOR
Manfred Wieser,AUTHOR
Juan Carlos De Martin,AUTHOR
Robert McNaughton,AUTHOR
Fabio Gasparetti,AUTHOR
Sruthi Bandhakavi,AUTHOR
Krzysztof Dembczyński,AUTHOR
Ji Yoon Yoo,AUTHOR
Alan Colker,AUTHOR
D. Diamond,AUTHOR
Alex Wilson,AUTHOR
Robert J. Fowler,AUTHOR
Jing Lei,AUTHOR
Fernando Koch,AUTHOR
Jiajin Lei,AUTHOR
Pericle Perazzo,AUTHOR
Hila Gilbert,AUTHOR
Emilio Bellini,AUTHOR
Toshihiko Matsuka,AUTHOR
Christian Merz,AUTHOR
Derek Messie,AUTHOR
Mungal S. Dhanda,AUTHOR
Anastasios Profitis,AUTHOR
Mohamed Zribi,AUTHOR
Louis. Duchesneau,AUTHOR
Mauricio C. de Oliveira,AUTHOR
Lindsay Groves,AUTHOR
Rodney M. Bates,AUTHOR
Frank E. McGarry,AUTHOR
Alexander Ferrein,AUTHOR
P. Siwak,AUTHOR
Clara Bagnasco,AUTHOR
M. Mejías,AUTHOR
Ezio Preatoni,AUTHOR
Constantinos Viglas,AUTHOR
Adriano Tavares,AUTHOR
Kyoungro Yoon,AUTHOR
Andre Riyuiti Hirakawa,AUTHOR
Mourad Debbabi,AUTHOR
Luka Bekiarov,AUTHOR
François Delavault,AUTHOR
Ying Liu,AUTHOR
Isabelle Fantoni,AUTHOR
Stefan Paal,AUTHOR
Sergio Ilarri,AUTHOR
Carrie Beam,AUTHOR
Jiawei Han,AUTHOR
Robert N. Marshall,AUTHOR
D'iakonov SIu,AUTHOR
Matthew J. B. Robshaw,AUTHOR
H.J. Adèr,AUTHOR
Jaeyong Koh,AUTHOR
Pochang Hsu,AUTHOR
Mike P. Papazoglou,AUTHOR
Heike Mogg-Schneider,AUTHOR
Guillermo de Jesús Hoyos-Rivera,AUTHOR
Tristan Cazenave,AUTHOR
Jianguang Zhu,AUTHOR
Chuangyin Dang,AUTHOR
Wenli Du,AUTHOR
Takashi Hirata,AUTHOR
Myoung-Soo Park,AUTHOR
Darcy Wiborg-Weber,AUTHOR
Angelo Difino,AUTHOR
Shivakant Mishra,AUTHOR
Reza Rejaie,AUTHOR
Noah J. Cowan,AUTHOR
R. Roopalakshmi,AUTHOR
Raymond J. Mooney,AUTHOR
Mathias Illian,AUTHOR
Yunzhi Xue,AUTHOR
Jaewoo Lee,AUTHOR
Johannes B. Ullrich,AUTHOR
Solange Rito Lima,AUTHOR
Sofoklis Kyriazakos,AUTHOR
Rong Chen,AUTHOR
Malek Adjouadi,AUTHOR
Simon Chi-Keung Shiu,AUTHOR
Hongbao Shi,AUTHOR
Valeria de Castro,AUTHOR
Mohamed Ali Feki,AUTHOR
Evangelos E. Milios,AUTHOR
Vincent Cremet,AUTHOR
Dong Un An,AUTHOR
Andreas Nürnberger,AUTHOR
Maha Attia Hana,AUTHOR
Matthew L. Dering,AUTHOR
Christopher Roberts,AUTHOR
Xi Xiao,AUTHOR
Javier Cabrera Martinez,AUTHOR
Enric Monte-Moreno,AUTHOR
Borivoj Melichar,AUTHOR
Norman Poh Hoon Thian,AUTHOR
Henry Tirri,AUTHOR
Se-Ho Choi,AUTHOR
Maria Axelsson,AUTHOR
Chao Sun,AUTHOR
Shijian Lu,AUTHOR
Xiaolan J. Zhang,AUTHOR
Calais Roussel,AUTHOR
Jean-Yves Marion,AUTHOR
Marti A. Hearst,AUTHOR
Óscar Ferrández,AUTHOR
Laurence Pilard,AUTHOR
Thomas Stützle,AUTHOR
Marek Kubale,AUTHOR
Tony Sun,AUTHOR
Peter Trischberger,AUTHOR
Ren Yao,AUTHOR
Masakazu Suzuki,AUTHOR
Jia Zhu,AUTHOR
Mike Fisk,AUTHOR
Eunjin Lee,AUTHOR
Monica Perrero,AUTHOR
Hyung-Bum Kim,AUTHOR
Tae-Kyoo Oh,AUTHOR
Yaser Bishr,AUTHOR
Krists Boitmanis,AUTHOR
Liling Ma,AUTHOR
Holger Hinrichsen,AUTHOR
Chee Kheong Siew,AUTHOR
Stanislav Pokraev,AUTHOR
José Gabriel Pereira Lopes,AUTHOR
Ossama El Badawy,AUTHOR
Gabriele Taentzer,AUTHOR
Yuichi Itoh,AUTHOR
Seung-Wha Yoo,AUTHOR
Insuk Sohn,AUTHOR
Howard G. Sachs,AUTHOR
Becky Thomas,AUTHOR
Mehmet Karakose,AUTHOR
Mary Czerwinski,AUTHOR
Gabriele Kern-Isberner,AUTHOR
Frank Hansel,AUTHOR
Stephen B. Wicker,AUTHOR
Amit Mishra,AUTHOR
Simon Massey,AUTHOR
Takashi Nishimoto,AUTHOR
Jaakko J. Sauvola,AUTHOR
Mauro Zoccarato,AUTHOR
João Alcântara,AUTHOR
Pedro Gomes,AUTHOR
Feng Chen,AUTHOR
J. Sánchez-Lacuesta,AUTHOR
Tilak D,AUTHOR
Mario Hernández-Tejera,AUTHOR
Jaesung Park,AUTHOR
Miroslav Ruda,AUTHOR
A. Ashkpour,AUTHOR
Zaiyue Zhang,AUTHOR
Andrei Tchernykh,AUTHOR
Paolo Mancarella,AUTHOR
Valentina Lomi,AUTHOR
Sílvio Carmo Silva,AUTHOR
S. Gopalsamy,AUTHOR
Ladina Tschander,AUTHOR
Sherry Hsi,AUTHOR
R.E. Nather,AUTHOR
Alfredo Goñi,AUTHOR
Ashish Sharma,AUTHOR
Jaesung Kwak,AUTHOR
Bill Howe,AUTHOR
John C. Wortmann,AUTHOR
Susanne Saminger,AUTHOR
Jorge-A. Sanchez-Papaspiliou,AUTHOR
Peter Regner,AUTHOR
McCord Wright,AUTHOR
Julio Solano-González,AUTHOR
Alain Bui,AUTHOR
Florian Unterkircher,AUTHOR
Volodymyr Ivanchenko,AUTHOR
Mariano P. Consens,AUTHOR
Michael I. Smirnov,AUTHOR
David L. Brohwiler,AUTHOR
Fan Source Meng,AUTHOR
Varvana Myllärniemi,AUTHOR
Sung Jong Lee,AUTHOR
Mehran Mohsenzadeh,AUTHOR
Kar-Ann Toh,AUTHOR
Jerzy Błaszczyński,AUTHOR
Giuseppe Lipari,AUTHOR
Anoop Singhal,AUTHOR
Ben Appleton,AUTHOR
Müberra Sungur,AUTHOR
Doshi Chintan Ketankumar,AUTHOR
Biplav Srivastava,AUTHOR
Ryusuke Naka,AUTHOR
Andrew Zisserman,AUTHOR
Jeremy R. Harrell,AUTHOR
Oded Maimon,AUTHOR
Claus Rick,AUTHOR
Edd Hunter,AUTHOR
Dave Cliff,AUTHOR
Guillermo Morales-Luna,AUTHOR
Fiorella De Cindio,AUTHOR
Ellen Foster,AUTHOR
Tijs Slaats,AUTHOR
Hoeteck Wee,AUTHOR
Yinxing Xue,AUTHOR
Marco Braga,AUTHOR
Matthew Curland,AUTHOR
Mark D. Plumbley,AUTHOR
David Evans,AUTHOR
Michael Truppe,AUTHOR
Weiwei Cheng,AUTHOR
Zbyněk Šír,AUTHOR
Youyong Zou,AUTHOR
Ognian Nakov,AUTHOR
K. Lalith Gopal,AUTHOR
Jerusa Marchi,AUTHOR
Liane Lewin-Eytan,AUTHOR
Judith Bishop,AUTHOR
Janez Bester,AUTHOR
José António Tenreiro Machado,AUTHOR
Andrea Bonomi,AUTHOR
Long Le,AUTHOR
Steffen Higel,AUTHOR
Francisco de Sande,AUTHOR
Mike Donohoe,AUTHOR
Igor A. Bolshakov,AUTHOR
Yu Pan,AUTHOR
Frank Wallhoff,AUTHOR
Changjiang Zhang,AUTHOR
Tanveer Husain Awan,AUTHOR
John Klensin,AUTHOR
Syarifah Bahiyah Rahayu,AUTHOR
Andrina Granić,AUTHOR
Jacob Roll,AUTHOR
Andrew McMullen,AUTHOR
Koji Sakano,AUTHOR
Rob A. Zuidwijk,AUTHOR
Steve Mann,AUTHOR
Valentina A. M. Tamma,AUTHOR
Shiuh-Pyng Shieh,AUTHOR
Damodaram Kamma,AUTHOR
Ivar Moltke,AUTHOR
Eric C. C. Tsang,AUTHOR
Shanthi Vellingiri,AUTHOR
Joseph A. Goguen,AUTHOR
Umesh Kumar V. Rajasekaran,AUTHOR
Terry S. Yoo,AUTHOR
Maurice Dixon,AUTHOR
L. Sun,AUTHOR
Y. Yokoyama,AUTHOR
Elisabeth Wolf,AUTHOR
Mark Brörkens,AUTHOR
Roderich Gross,AUTHOR
Alok Kumar Gupta,AUTHOR
Xiaoxi Zhu,AUTHOR
S. Hope,AUTHOR
Sandford Bessler,AUTHOR
Shihoko Taguchi,AUTHOR
Jonathan Anderson,AUTHOR
Rachel E. Bou Serhal,AUTHOR
Philipp Schaible,AUTHOR
Sasha Blair-Goldensohn,AUTHOR
Jason Lukasiak,AUTHOR
Christof Teuscher,AUTHOR
Umesh Vaidya,AUTHOR
Zita Vale,AUTHOR
Maria Rita Ciceri,AUTHOR
Nibaran Das,AUTHOR
Bin Xu,AUTHOR
Gang Cui,AUTHOR
Lingju Zeng,AUTHOR
Marcos González,AUTHOR
C. Babu,AUTHOR
Frédéric Vrins,AUTHOR
Vassilios Tzerpos,AUTHOR
Toshinori Nomura,AUTHOR
Andrea Formisano,AUTHOR
Kiok Ahn,AUTHOR
R. Yamada,AUTHOR
Nandu Nair,AUTHOR
Paolo Milazzo,AUTHOR
Salvador Rivas,AUTHOR
Ferenc Balázs,AUTHOR
Thomas Wheeler,AUTHOR
Sung-Hyun Yun,AUTHOR
Sergio M. Savaresi,AUTHOR
Martijn Stam,AUTHOR
Hongzhou Tan,AUTHOR
Masaki Ogura,AUTHOR
Xiaolin Zhang,AUTHOR
Laurent Francou,AUTHOR
G. Fogaccia,AUTHOR
Jayme Luiz Szwarcfiter,AUTHOR
Elyes Lehtihet,AUTHOR
Mercedes Amor,AUTHOR
William T. Gray,AUTHOR
Zaheeruddin,AUTHOR
Jian Sun,AUTHOR
Stephen King,AUTHOR
Yoshinori Hara,AUTHOR
Fan Feng,AUTHOR
Véronique Benzaken,AUTHOR
Wilkins Aquino,AUTHOR
Krzysztof Pancerz,AUTHOR
Pierre H. Pero,AUTHOR
Anusree Mohan,AUTHOR
Giannis Verginadis,AUTHOR
Alban Gabillon,AUTHOR
Christopher J. Bett,AUTHOR
Richard G. E. Pinch,AUTHOR
Ui-Young Pak,AUTHOR
Don Cruickshank,AUTHOR
Ugo Montanari,AUTHOR
Jesús Vilares,AUTHOR
David P. Olshefski,AUTHOR
Taehyoun Kim,AUTHOR
Gavin Pringle,AUTHOR
G. V. Singh,AUTHOR
Adwitiya Sinha,AUTHOR
David Hung-Chang Du,AUTHOR
Shigenori Sano,AUTHOR
Ilze Zigurs,AUTHOR
Gianni Conte,AUTHOR
Linda Candy,AUTHOR
Jaehun Kim,AUTHOR
David Martens,AUTHOR
Ronald Denaux,AUTHOR
Alexander Stanik,AUTHOR
Klaus Obermayer,AUTHOR
Maria C. Dadarlat,AUTHOR
Pao-Hua Chou,AUTHOR
Hisato Iwai,AUTHOR
Paky F,AUTHOR
Seung-Hee Hwang,AUTHOR
Vinay Ramachandran,AUTHOR
Stéphanie Buisine,AUTHOR
Hyen Yeal Lee,AUTHOR
Eleftherios Panteris,AUTHOR
Jau-Ling Shih,AUTHOR
Ichiro Ogata,AUTHOR
Harold Ossher,AUTHOR
Marino Segnan,AUTHOR
Esko Ukkonen,AUTHOR
Sungyong Park,AUTHOR
Riidiger Kapitza,AUTHOR
Gary F. Egan,AUTHOR
Irina A. Lomazova,AUTHOR
Simon Balon,AUTHOR
Jeffrey M. Zacks,AUTHOR
Hee-Khiang Ng,AUTHOR
Allen H. Dutoit,AUTHOR
John Paul Kelly,AUTHOR
